"id"	"省份"	"城市"	"区县"	"省份编码"	"城市编码"	"区县编码"	"别名"	"面源坐标"	"绝对地址"
"1567"	"河南省"	"鹤壁市"	"鹤山区"	"410000"	"410600"	"410602"	"0"	"35.914313,114.035117;36.054335,114.215209"	"河南省鹤壁市鹤山区"
"1568"	"河南省"	"鹤壁市"	"山城区"	"410000"	"410600"	"410603"	"0"	"35.848325,114.155601;36.014221,114.315905"	"河南省鹤壁市山城区"
"1569"	"河南省"	"新乡市"	"新乡市"	"410000"	"0"	"410700"	"0"	"34.883358,113.388525;35.845152,115.025360"	"河南省新乡市红旗区"
"1570"	"河南省"	"新乡市"	"辉县市"	"410000"	"410700"	"410782"	"0"	"35.294947,113.388525;35.845152,113.961374"	"河南省新乡市辉县市"
"1571"	"河南省"	"新乡市"	"封丘县"	"410000"	"410700"	"410727"	"0"	"34.890841,114.247170;35.233852,114.820201"	"河南省新乡市封丘县"
"1572"	"河南省"	"新乡市"	"原阳县"	"410000"	"410700"	"410725"	"0"	"34.883358,113.600898;35.185556,114.273979"	"河南省新乡市原阳县"
"1573"	"河南省"	"新乡市"	"长垣县"	"410000"	"410700"	"410728"	"0"	"34.989785,114.494754;35.396672,115.025360"	"河南省新乡市长垣县"
"1574"	"河南省"	"新乡市"	"获嘉县"	"410000"	"410700"	"410724"	"0"	"35.037200,113.524828;35.351318,113.756132"	"河南省新乡市获嘉县"
"1575"	"河南省"	"新乡市"	"卫辉市"	"410000"	"410700"	"410781"	"0"	"35.324079,113.873766;35.710966,114.343734"	"河南省新乡市卫辉市"
"1576"	"河南省"	"新乡市"	"延津县"	"410000"	"410700"	"410726"	"0"	"35.116914,113.965168;35.492027,114.436980"	"河南省新乡市延津县"
"1577"	"河南省"	"新乡市"	"红旗区"	"410000"	"410700"	"410702"	"0"	"35.207669,113.877642;35.317845,113.999435"	"河南省新乡市红旗区"
"1578"	"河南省"	"新乡市"	"牧野区"	"410000"	"410700"	"410711"	"0"	"35.308557,113.796785;35.390956,113.984664"	"河南省新乡市牧野区"
"1579"	"河南省"	"新乡市"	"新乡县"	"410000"	"410700"	"410721"	"0"	"35.094015,113.719856;35.372102,114.066456"	"河南省新乡市新乡县"
"1580"	"河南省"	"新乡市"	"卫滨区"	"410000"	"410700"	"410703"	"0"	"35.224903,113.795523;35.331945,113.906830"	"河南省新乡市卫滨区"
"1581"	"河南省"	"新乡市"	"凤泉区"	"410000"	"410700"	"410704"	"0"	"35.342889,113.743689;35.457025,113.974935"	"河南省新乡市辉县市"
"1582"	"河南省"	"焦作市"	"焦作市"	"410000"	"0"	"410800"	"0"	"34.817247,112.575152;35.500695,113.653355"	"河南省焦作市解放区"
"1583"	"河南省"	"焦作市"	"山阳区"	"410000"	"410800"	"410811"	"0"	"35.150412,113.201518;35.325170,113.346673"	"河南省焦作市山阳区"
"1584"	"河南省"	"焦作市"	"武陟县"	"410000"	"410800"	"410823"	"0"	"34.915185,113.164804;35.186898,113.653355"	"河南省焦作市武陟县"
"1585"	"河南省"	"焦作市"	"沁阳市"	"410000"	"410800"	"410882"	"0"	"34.991270,112.741720;35.313750,113.056257"	"河南省焦作市沁阳市"
"1586"	"河南省"	"焦作市"	"孟州市"	"410000"	"410800"	"410883"	"0"	"34.817247,112.575152;35.048783,112.943514"	"河南省焦作市孟州市"
"1587"	"河南省"	"焦作市"	"温县"	"410000"	"410800"	"410825"	"0"	"34.838542,112.867108;35.053220,113.229669"	"河南省焦作市温县"
"1588"	"河南省"	"焦作市"	"中站区"	"410000"	"410800"	"410803"	"0"	"35.181040,113.102093;35.359819,113.222593"	"河南省焦作市中站区"
"1589"	"河南省"	"焦作市"	"修武县"	"410000"	"410800"	"410821"	"0"	"35.133150,113.146622;35.500695,113.548642"	"河南省焦作市马村区"
"1590"	"河南省"	"焦作市"	"解放区"	"410000"	"410800"	"410802"	"0"	"35.184647,113.174420;35.318240,113.264063"	"河南省焦作市解放区"
"1591"	"河南省"	"焦作市"	"博爱县"	"410000"	"410800"	"410822"	"0"	"35.043737,112.956131;35.366759,113.206444"	"河南省焦作市博爱县"
"1592"	"河南省"	"焦作市"	"马村区"	"410000"	"410800"	"410804"	"0"	"35.220320,113.305628;35.367576,113.454703"	"河南省焦作市马村区"
"1593"	"河南省"	"濮阳市"	"濮阳市"	"410000"	"0"	"410900"	"0"	"35.336532,114.881118;36.216211,116.117016"	"河南省濮阳市华龙区"
"1594"	"河南省"	"濮阳市"	"濮阳县"	"410000"	"410900"	"410928"	"0"	"35.336532,114.881118;35.802957,115.430009"	"河南省濮阳市濮阳县"
"1595"	"河南省"	"濮阳市"	"清丰县"	"410000"	"410900"	"410922"	"0"	"35.778879,114.925647;36.093261,115.402636"	"河南省濮阳市清丰县"
"1596"	"河南省"	"濮阳市"	"华龙区"	"410000"	"410900"	"410902"	"0"	"35.694055,114.894561;35.825171,115.255613"	"河南省濮阳市华龙区"
"1597"	"河南省"	"濮阳市"	"南乐县"	"410000"	"410900"	"410923"	"0"	"35.987483,115.017384;36.216211,115.491835"	"河南省濮阳市南乐县"
"1598"	"河南省"	"濮阳市"	"范县"	"410000"	"410900"	"410926"	"0"	"35.636848,115.352887;35.934164,115.721680"	"河南省濮阳市范县"
"1599"	"河南省"	"濮阳市"	"台前县"	"410000"	"410900"	"410927"	"0"	"35.830893,115.676660;36.118315,116.117016"	"河南省濮阳市台前县"
"1600"	"河南省"	"许昌市"	"许昌市"	"410000"	"0"	"411000"	"0"	"33.695051,113.072024;34.412577,114.331474"	"河南省许昌市魏都区"
"1601"	"河南省"	"许昌市"	"禹州市"	"410000"	"411000"	"411081"	"0"	"33.990663,113.072024;34.412577,113.664229"	"河南省许昌市禹州市"
"1602"	"河南省"	"许昌市"	"襄城县"	"410000"	"411000"	"411025"	"0"	"33.695051,113.369800;34.035345,113.772371"	"河南省许昌市襄城县"
"1603"	"河南省"	"许昌市"	"长葛市"	"410000"	"411000"	"411082"	"0"	"34.151120,113.588930;34.342947,114.146947"	"河南省许昌市长葛市"
"1604"	"河南省"	"许昌市"	"建安区"	"410000"	"411000"	"411003"	"许昌县"	"33.695051,113.072024;34.412577,114.331474"	"河南省许昌市魏都区"
"1605"	"河南省"	"许昌市"	"魏都区"	"410000"	"411000"	"411002"	"0"	"33.992474,113.764701;34.101557,113.894289"	"河南省许昌市魏都区"
"1606"	"河南省"	"许昌市"	"鄢陵县"	"410000"	"411000"	"411024"	"0"	"33.777007,114.053809;34.248261,114.331474"	"河南省许昌市鄢陵县"
"1607"	"河南省"	"漯河市"	"漯河市"	"410000"	"0"	"411100"	"0"	"33.410428,113.468244;33.991076,114.301996"	"河南省漯河市源汇区"
"1608"	"河南省"	"漯河市"	"临颍县"	"410000"	"411100"	"411122"	"0"	"33.722734,113.733954;33.991076,114.166391"	"河南省漯河市临颍县"
"1609"	"河南省"	"漯河市"	"舞阳县"	"410000"	"411100"	"411121"	"0"	"33.410428,113.468244;33.719907,113.871781"	"河南省漯河市舞阳县"
"1610"	"河南省"	"漯河市"	"郾城区"	"410000"	"411100"	"411103"	"0"	"33.558157,113.762683;33.762795,114.124909"	"河南省漯河市郾城区"
"1611"	"河南省"	"漯河市"	"召陵区"	"410000"	"411100"	"411104"	"0"	"33.429424,114.045347;33.711745,114.301996"	"河南省漯河市召陵区"
"1612"	"河南省"	"漯河市"	"源汇区"	"410000"	"411100"	"411102"	"0"	"33.451857,113.797228;33.617118,114.051764"	"河南省漯河市源汇区"
"1613"	"河南省"	"三门峡市"	"三门峡市"	"410000"	"0"	"411200"	"0"	"33.556133,110.366453;35.090023,112.037670"	"河南省三门峡市湖滨区"
"1614"	"河南省"	"三门峡市"	"卢氏县"	"410000"	"411200"	"411224"	"0"	"33.556133,110.588291;34.391871,111.374347"	"河南省三门峡市卢氏县"
"1615"	"河南省"	"三门峡市"	"灵宝市"	"410000"	"411200"	"411282"	"0"	"34.124873,110.366453;34.743961,111.208210"	"河南省三门峡市灵宝市"
"1616"	"河南省"	"三门峡市"	"陕州区"	"410000"	"411200"	"411203"	"0"	"34.426020,111.030289;34.857927,111.736658"	"河南省三门峡市陕县"
"1617"	"河南省"	"三门峡市"	"渑池县"	"410000"	"411200"	"411221"	"0"	"34.601646,111.558364;35.090023,112.037670"	"河南省三门峡市渑池县"
"1618"	"河南省"	"三门峡市"	"湖滨区"	"410000"	"411200"	"411202"	"0"	"34.670954,111.142944;34.837764,111.407265"	"河南省三门峡市湖滨区"
"1619"	"河南省"	"三门峡市"	"义马市"	"410000"	"411200"	"411281"	"0"	"34.698240,111.831747;34.808486,112.003099"	"河南省三门峡市义马市"
"1620"	"河南省"	"南阳市"	"南阳市"	"410000"	"0"	"411300"	"0"	"32.275059,110.989352;33.807889,113.821248"	"河南省南阳市卧龙区"
"1621"	"河南省"	"南阳市"	"邓州市"	"410000"	"411300"	"411381"	"0"	"32.383221,111.644131;33.001442,112.356634"	"河南省南阳市邓州市"
"1622"	"河南省"	"南阳市"	"镇平县"	"410000"	"411300"	"411324"	"0"	"32.851581,111.979686;33.343628,112.431232"	"河南省南阳市镇平县"
"1623"	"河南省"	"南阳市"	"卧龙区"	"410000"	"411300"	"411303"	"0"	"32.712952,112.312134;33.283701,112.653963"	"河南省南阳市卧龙区"
"1624"	"河南省"	"南阳市"	"唐河县"	"410000"	"411300"	"411328"	"0"	"32.348443,112.480334;32.922438,113.275908"	"河南省南阳市唐河县"
"1625"	"河南省"	"南阳市"	"西峡县"	"410000"	"411300"	"411323"	"0"	"33.093543,111.003686;33.807889,111.842667"	"河南省南阳市西峡县"
"1626"	"河南省"	"南阳市"	"淅川县"	"410000"	"411300"	"411326"	"0"	"32.594822,110.989352;33.378798,111.885380"	"河南省南阳市淅川县"
"1627"	"河南省"	"南阳市"	"内乡县"	"410000"	"411300"	"411325"	"0"	"32.824008,111.577336;33.600134,112.165321"	"河南省南阳市内乡县"
"1628"	"河南省"	"南阳市"	"南召县"	"410000"	"411300"	"411321"	"0"	"33.200009,111.920906;33.727614,112.865397"	"河南省南阳市南召县"
"1629"	"河南省"	"南阳市"	"方城县"	"410000"	"411300"	"411322"	"0"	"33.069948,112.639853;33.621978,113.413887"	"河南省南阳市方城县"
"1630"	"河南省"	"南阳市"	"桐柏县"	"410000"	"411300"	"411330"	"0"	"32.275059,113.012896;32.719401,113.821248"	"河南省南阳市桐柏县"
"1631"	"河南省"	"南阳市"	"宛城区"	"410000"	"411300"	"411302"	"0"	"32.646656,112.475133;33.173939,112.829837"	"河南省南阳市宛城区"
"1632"	"河南省"	"南阳市"	"社旗县"	"410000"	"411300"	"411327"	"0"	"32.796301,112.775433;33.157170,113.214258"	"河南省南阳市社旗县"
"1633"	"河南省"	"南阳市"	"新野县"	"410000"	"411300"	"411329"	"0"	"32.327640,112.231635;32.822816,112.608898"	"河南省南阳市新野县"
"1634"	"河南省"	"商丘市"	"商丘市"	"410000"	"0"	"411400"	"0"	"33.712883,114.833301;34.866969,116.656779"	"河南省商丘市梁园区"
"1635"	"河南省"	"商丘市"	"永城市"	"410000"	"411400"	"411481"	"0"	"33.712883,115.983472;34.302673,116.656779"	"河南省商丘市永城市"
"1636"	"河南省"	"商丘市"	"虞城县"	"410000"	"411400"	"411425"	"0"	"34.008652,115.683581;34.619701,116.211497"	"河南省商丘市虞城县"
"1637"	"河南省"	"商丘市"	"夏邑县"	"410000"	"411400"	"411426"	"0"	"33.999788,115.886104;34.431155,116.478496"	"河南省商丘市夏邑县"
"1638"	"河南省"	"商丘市"	"柘城县"	"410000"	"411400"	"411424"	"0"	"33.931392,115.056029;34.271297,115.555111"	"河南省商丘市柘城县"
"1639"	"河南省"	"商丘市"	"睢县"	"410000"	"411400"	"411422"	"0"	"34.213209,114.856645;34.577281,115.217738"	"河南省商丘市睢县"
"1640"	"河南省"	"商丘市"	"梁园区"	"410000"	"411400"	"411402"	"0"	"34.326208,115.405360;34.644304,115.804714"	"河南省商丘市梁园区"
"1641"	"河南省"	"商丘市"	"民权县"	"410000"	"411400"	"411421"	"0"	"34.531501,114.833301;34.866969,115.473798"	"河南省商丘市民权县"
"1642"	"河南省"	"商丘市"	"睢阳区"	"410000"	"411400"	"411403"	"0"	"34.058993,115.345464;34.432398,115.786739"	"河南省商丘市睢阳区"
"1643"	"河南省"	"商丘市"	"宁陵县"	"410000"	"411400"	"411423"	"0"	"34.253664,115.152370;34.624668,115.463662"	"河南省商丘市宁陵县"
"1644"	"河南省"	"信阳市"	"信阳市"	"410000"	"0"	"411500"	"0"	"31.388635,113.716715;32.666062,115.950278"	"河南省信阳市浉河区"
"1645"	"河南省"	"信阳市"	"固始县"	"410000"	"411500"	"411525"	"0"	"31.761765,115.355652;32.584085,115.950278"	"河南省信阳市固始县"
"1646"	"河南省"	"信阳市"	"平桥区"	"410000"	"411500"	"411503"	"0"	"32.033347,113.716715;32.630316,114.383173"	"河南省信阳市平桥区"
"1647"	"河南省"	"信阳市"	"潢川县"	"410000"	"411500"	"411526"	"0"	"31.876359,114.905227;32.383637,115.385464"	"河南省信阳市潢川县"
"1648"	"河南省"	"信阳市"	"息县"	"410000"	"411500"	"411528"	"0"	"32.141742,114.575814;32.666062,115.137890"	"河南省信阳市息县"
"1649"	"河南省"	"信阳市"	"商城县"	"410000"	"411500"	"411524"	"0"	"31.388635,115.120505;32.103530,115.645131"	"河南省信阳市商城县"
"1650"	"河南省"	"信阳市"	"光山县"	"410000"	"411500"	"411522"	"0"	"31.704866,114.549143;32.197895,115.192993"	"河南省信阳市光山县"
"1651"	"河南省"	"信阳市"	"罗山县"	"410000"	"411500"	"411521"	"0"	"31.733790,114.175652;32.317921,114.720221"	"河南省信阳市罗山县"
"1652"	"河南省"	"信阳市"	"浉河区"	"410000"	"411500"	"411502"	"0"	"31.756088,113.729071;32.340995,114.220036"	"河南省信阳市浉河区"
"1653"	"河南省"	"信阳市"	"淮滨县"	"410000"	"411500"	"411527"	"0"	"32.252375,115.029120;32.643184,115.603519"	"河南省信阳市淮滨县"
"1654"	"河南省"	"信阳市"	"新县"	"410000"	"411500"	"411523"	"0"	"31.464703,114.554546;31.836763,115.218273"	"河南省信阳市新县"
"1655"	"河南省"	"周口市"	"周口市"	"410000"	"0"	"411600"	"0"	"33.058962,114.098106;34.342978,115.659675"	"河南省周口市川汇区"
"1656"	"河南省"	"周口市"	"商水县"	"410000"	"411600"	"411623"	"0"	"33.303147,114.254865;33.750055,114.885860"	"河南省周口市商水县"
"1657"	"河南省"	"周口市"	"鹿邑县"	"410000"	"411600"	"411628"	"0"	"33.723431,115.061581;34.085810,115.659675"	"河南省周口市鹿邑县"
"1658"	"河南省"	"周口市"	"太康县"	"410000"	"411600"	"411627"	"0"	"33.904194,114.545007;34.290237,115.147162"	"河南省周口市太康县"
"1659"	"河南省"	"周口市"	"郸城县"	"410000"	"411600"	"411625"	"0"	"33.430737,115.017008;33.822821,115.646295"	"河南省周口市郸城县"
"1660"	"河南省"	"周口市"	"西华县"	"410000"	"411600"	"411622"	"0"	"33.610235,114.098106;33.985698,114.738327"	"河南省周口市西华县"
"1661"	"河南省"	"周口市"	"沈丘县"	"410000"	"411600"	"411624"	"0"	"33.085308,114.986307;33.534313,115.372293"	"河南省周口市沈丘县"
"1662"	"河南省"	"周口市"	"项城市"	"410000"	"411600"	"411681"	"0"	"33.058962,114.687873;33.508959,115.080663"	"河南省周口市项城市"
"1663"	"河南省"	"周口市"	"淮阳县"	"410000"	"411600"	"411626"	"0"	"33.416652,114.659866;33.926124,115.097705"	"河南省周口市淮阳县"
"1664"	"河南省"	"周口市"	"扶沟县"	"410000"	"411600"	"411621"	"0"	"33.856170,114.260334;34.342978,114.627425"	"河南省周口市扶沟县"
"1665"	"河南省"	"周口市"	"川汇区"	"410000"	"411600"	"411602"	"0"	"33.560943,114.585353;33.719499,114.749717"	"河南省周口市川汇区"
"1666"	"河南省"	"驻马店市"	"驻马店市"	"410000"	"0"	"411700"	"0"	"32.282850,113.104285;33.536350,115.226169"	"河南省驻马店市驿城区"
"1667"	"河南省"	"驻马店市"	"上蔡县"	"410000"	"411700"	"411722"	"0"	"33.133227,114.098179;33.487719,114.738050"	"河南省驻马店市上蔡县"
"1668"	"河南省"	"驻马店市"	"驿城区"	"410000"	"411700"	"411702"	"0"	"32.831498,113.788225;33.130766,114.258026"	"河南省驻马店市驿城区"
"1669"	"河南省"	"驻马店市"	"新蔡县"	"410000"	"411700"	"411729"	"0"	"32.585832,114.639545;32.984285,115.226169"	"河南省驻马店市新蔡县"
"1670"	"河南省"	"驻马店市"	"西平县"	"410000"	"411700"	"411721"	"0"	"33.191147,113.613398;33.536350,114.198989"	"河南省驻马店市西平县"
"1671"	"河南省"	"驻马店市"	"泌阳县"	"410000"	"411700"	"411726"	"0"	"32.573222,113.104285;33.169518,113.807706"	"河南省驻马店市泌阳县"
"1672"	"河南省"	"驻马店市"	"正阳县"	"410000"	"411700"	"411724"	"0"	"32.282850,114.196693;32.807321,114.909739"	"河南省驻马店市正阳县"
"1673"	"河南省"	"驻马店市"	"平舆县"	"410000"	"411700"	"411723"	"0"	"32.740683,114.406480;33.176676,114.945188"	"河南省驻马店市平舆县"
"1674"	"河南省"	"驻马店市"	"遂平县"	"410000"	"411700"	"411728"	"0"	"32.997055,113.634947;33.310346,114.194634"	"河南省驻马店市遂平县"
"1675"	"河南省"	"驻马店市"	"汝南县"	"410000"	"411700"	"411727"	"0"	"32.638797,114.108477;33.189017,114.597859"	"河南省驻马店市汝南县"
"1676"	"河南省"	"驻马店市"	"确山县"	"410000"	"411700"	"411725"	"0"	"32.453657,113.634822;32.961956,114.247625"	"河南省驻马店市确山县"
"1677"	"河南省"	"济源市"	"济源市"	"410000"	"419000"	"419001"	"0"	"34.901592,112.034622;35.285737,112.773038"	"河南省河南省直辖县级行政单位济源市"
"1678"	"湖北省"	"湖北省"	"湖北省"	"0"	"0"	"420000"	"0"	"29.035728,108.374182;33.277134,116.143307"	"湖北省荆门市钟祥市"
"1679"	"湖北省"	"武汉市"	"武汉市"	"420000"	"0"	"420100"	"0"	"29.972313,113.707018;31.367044,115.087233"	"湖北省武汉市武昌区"
"1680"	"湖北省"	"武汉市"	"江夏区"	"420000"	"420100"	"420115"	"0"	"29.972313,114.043475;30.552932,114.605071"	"湖北省武汉市江夏区"
"1681"	"湖北省"	"武汉市"	"黄陂区"	"420000"	"420100"	"420116"	"0"	"30.671368,114.163892;31.367044,114.638668"	"湖北省武汉市黄陂区"
"1682"	"湖北省"	"武汉市"	"江岸区"	"420000"	"420100"	"420102"	"0"	"30.578122,114.265682;30.719152,114.412123"	"湖北省武汉市江岸区"
"1683"	"湖北省"	"武汉市"	"武昌区"	"420000"	"420100"	"420106"	"0"	"30.503725,114.268065;30.638537,114.436574"	"湖北省武汉市武昌区"
"1684"	"湖北省"	"武汉市"	"洪山区"	"420000"	"420100"	"420111"	"0"	"30.387131,114.171279;30.699035,114.648684"	"湖北省武汉市洪山区"
"1685"	"湖北省"	"武汉市"	"江汉区"	"420000"	"420100"	"420103"	"0"	"30.568188,114.231639;30.649325,114.311025"	"湖北省武汉市江汉区"
"1686"	"湖北省"	"武汉市"	"蔡甸区"	"420000"	"420100"	"420114"	"0"	"30.255274,113.707018;30.691013,114.234022"	"湖北省武汉市蔡甸区"
"1687"	"湖北省"	"武汉市"	"新洲区"	"420000"	"420100"	"420117"	"0"	"30.562173,114.499342;31.033812,115.087233"	"湖北省武汉市新洲区"
"1688"	"湖北省"	"武汉市"	"汉阳区"	"420000"	"420100"	"420105"	"0"	"30.476454,114.130328;30.609482,114.304001"	"湖北省武汉市汉阳区"
"1689"	"湖北省"	"武汉市"	"青山区"	"420000"	"420100"	"420107"	"0"	"30.542482,114.353802;30.684081,114.532451"	"湖北省武汉市青山区"
"1690"	"湖北省"	"武汉市"	"东西湖区"	"420000"	"420100"	"420112"	"0"	"30.587971,113.899984;30.793440,114.310498"	"湖北省武汉市东西湖区"
"1691"	"湖北省"	"武汉市"	"硚口区"	"420000"	"420100"	"420104"	"0"	"30.567787,114.161898;30.639932,114.292813"	"湖北省武汉市硚口区"
"1692"	"湖北省"	"武汉市"	"汉南区"	"420000"	"420100"	"420113"	"0"	"30.175949,113.762984;30.379239,114.122688"	"湖北省咸宁市嘉鱼县"
"1693"	"湖北省"	"黄石市"	"黄石市"	"420000"	"0"	"420200"	"0"	"29.512760,114.538267;30.336719,115.517499"	"湖北省黄石市下陆区"
"1694"	"湖北省"	"黄石市"	"阳新县"	"420000"	"420200"	"420222"	"0"	"29.512760,114.718723;30.160488,115.517499"	"湖北省黄石市阳新县"
"1695"	"湖北省"	"黄石市"	"大冶市"	"420000"	"420200"	"420281"	"0"	"29.857150,114.538267;30.336719,115.189700"	"湖北省黄石市大冶市"
"1696"	"湖北省"	"黄石市"	"下陆区"	"420000"	"420200"	"420204"	"0"	"30.166148,114.918579;30.238916,115.075195"	"湖北省黄石市下陆区"
"1697"	"湖北省"	"黄石市"	"黄石港区"	"420000"	"420200"	"420202"	"0"	"30.212625,115.017977;30.269382,115.108738"	"湖北省黄石市黄石港区"
"1698"	"湖北省"	"黄石市"	"西塞山区"	"420000"	"420200"	"420203"	"0"	"30.130864,115.025230;30.224896,115.278968"	"湖北省黄石市大冶市"
"1699"	"湖北省"	"黄石市"	"铁山区"	"420000"	"420200"	"420205"	"0"	"30.188371,114.866869;30.247832,114.949873"	"湖北省黄石市铁山区"
"1700"	"湖北省"	"十堰市"	"十堰市"	"420000"	"0"	"420300"	"0"	"31.511793,109.441996;33.277134,111.592040"	"湖北省十堰市茅箭区"
"1701"	"湖北省"	"十堰市"	"房县"	"420000"	"420300"	"420325"	"0"	"31.894954,110.714561;31.897685,110.718542"	"湖北省十堰市房县"
"1702"	"湖北省"	"十堰市"	"丹江口市"	"420000"	"420300"	"420381"	"0"	"32.239702,110.812158;32.977192,111.592040"	"湖北省十堰市丹江口市"
"1703"	"湖北省"	"十堰市"	"郧阳区"	"420000"	"420300"	"420304"	"郧县"	"32.431293,110.134036;33.264069,111.280149"	"湖北省十堰市郧县"
"1704"	"湖北省"	"十堰市"	"竹山县"	"420000"	"420300"	"420323"	"0"	"31.511793,109.573535;32.625434,110.441999"	"湖北省十堰市竹山县"
"1705"	"湖北省"	"十堰市"	"郧西县"	"420000"	"420300"	"420322"	"0"	"32.789139,109.441996;33.277134,110.686478"	"湖北省十堰市郧西县"
"1706"	"湖北省"	"十堰市"	"竹溪县"	"420000"	"420300"	"420324"	"0"	"31.523965,109.498390;32.486555,110.137939"	"湖北省十堰市竹溪县"
"1707"	"湖北省"	"十堰市"	"张湾区"	"420000"	"420300"	"420303"	"0"	"32.486907,110.454577;32.774736,110.868464"	"湖北省十堰市张湾区"
"1708"	"湖北省"	"十堰市"	"茅箭区"	"420000"	"420300"	"420302"	"0"	"32.398489,110.594201;32.684465,110.954099"	"湖北省十堰市茅箭区"
"1709"	"湖北省"	"宜昌市"	"宜昌市"	"420000"	"0"	"420500"	"0"	"29.951376,110.262125;31.579723,112.090728"	"湖北省宜昌市西陵区"
"1710"	"湖北省"	"宜昌市"	"夷陵区"	"420000"	"420500"	"420506"	"0"	"30.538463,110.863737;31.469086,111.666542"	"湖北省宜昌市夷陵区"
"1711"	"湖北省"	"宜昌市"	"秭归县"	"420000"	"420500"	"420527"	"0"	"30.635460,110.322661;31.194998,111.014902"	"湖北省宜昌市秭归县"
"1712"	"湖北省"	"宜昌市"	"长阳土家族自治县"	"420000"	"420500"	"420528"	"0"	"30.204169,110.356402;30.781474,111.351665"	"湖北省宜昌市长阳土家族自治县"
"1713"	"湖北省"	"宜昌市"	"当阳市"	"420000"	"420500"	"420582"	"0"	"30.509777,111.559250;31.199235,112.090728"	"湖北省宜昌市当阳市"
"1714"	"湖北省"	"宜昌市"	"宜都市"	"420000"	"420500"	"420581"	"0"	"30.101021,111.108583;30.604314,111.612475"	"湖北省宜昌市宜都市"
"1715"	"湖北省"	"宜昌市"	"西陵区"	"420000"	"420500"	"420502"	"0"	"30.688954,111.217722;30.805602,111.372132"	"湖北省宜昌市西陵区"
"1716"	"湖北省"	"宜昌市"	"枝江市"	"420000"	"420500"	"420583"	"0"	"30.269622,111.448136;30.665889,112.056373"	"湖北省宜昌市枝江市"
"1717"	"湖北省"	"宜昌市"	"五峰土家族自治县"	"420000"	"420500"	"420529"	"0"	"29.951376,110.262125;30.421790,111.360021"	"湖北省宜昌市五峰土家族自治县"
"1718"	"湖北省"	"宜昌市"	"兴山县"	"420000"	"420500"	"420526"	"0"	"31.086119,110.433267;31.579723,111.124592"	"湖北省宜昌市兴山县"
"1719"	"湖北省"	"宜昌市"	"远安县"	"420000"	"420500"	"420525"	"0"	"30.889746,111.263212;31.379863,111.894087"	"湖北省宜昌市远安县"
"1720"	"湖北省"	"宜昌市"	"点军区"	"420000"	"420500"	"420504"	"0"	"30.566172,110.967249;30.784408,111.397091"	"湖北省宜昌市点军区"
"1721"	"湖北省"	"宜昌市"	"伍家岗区"	"420000"	"420500"	"420503"	"0"	"30.607909,111.286499;30.706524,111.472242"	"湖北省宜昌市伍家岗区"
"1722"	"湖北省"	"宜昌市"	"猇亭区"	"420000"	"420500"	"420505"	"0"	"30.469422,111.383956;30.642227,111.521415"	"湖北省宜昌市猇亭区"
"1723"	"湖北省"	"襄阳市"	"襄阳市"	"420000"	"0"	"420600"	"襄樊市"	"31.232915,110.770787;32.641064,113.128311"	"湖北省襄阳市南漳县"
"1724"	"湖北省"	"襄阳市"	"襄州区"	"420000"	"420600"	"420607"	"0"	"31.842895,111.754115;32.478521,112.569041"	"湖北省襄阳市襄州区"
"1725"	"湖北省"	"襄阳市"	"枣阳市"	"420000"	"420600"	"420683"	"0"	"31.639936,112.467989;32.431823,113.125272"	"湖北省襄阳市枣阳市"
"1726"	"湖北省"	"襄阳市"	"樊城区"	"420000"	"420600"	"420606"	"0"	"32.026079,111.756328;32.257410,112.181915"	"湖北省襄阳市樊城区"
"1727"	"湖北省"	"襄阳市"	"宜城市"	"420000"	"420600"	"420684"	"0"	"31.436269,111.962129;31.908312,112.762084"	"湖北省襄阳市宜城市"
"1728"	"湖北省"	"襄阳市"	"谷城县"	"420000"	"420600"	"420625"	"0"	"31.885581,111.134690;32.498089,111.869465"	"湖北省襄阳市谷城县"
"1729"	"湖北省"	"襄阳市"	"南漳县"	"420000"	"420600"	"420624"	"0"	"31.236138,111.412746;32.014923,112.166618"	"湖北省襄阳市南漳县"
"1730"	"湖北省"	"襄阳市"	"保康县"	"420000"	"420600"	"420626"	"0"	"31.352816,110.770424;32.114556,111.553307"	"湖北省襄阳市保康县"
"1731"	"湖北省"	"襄阳市"	"老河口市"	"420000"	"420600"	"420682"	"0"	"32.178398,111.515930;32.633714,112.021393"	"湖北省襄阳市老河口市"
"1732"	"湖北省"	"襄阳市"	"襄城区"	"420000"	"420600"	"420602"	"0"	"31.783926,111.816999;32.082192,112.241219"	"湖北省襄阳市襄城区"
"1733"	"湖北省"	"鄂州市"	"鄂州市"	"420000"	"0"	"420700"	"0"	"30.022227,114.512558;30.620530,115.097719"	"湖北省鄂州市鄂城区"
"1734"	"湖北省"	"鄂州市"	"鄂城区"	"420000"	"420700"	"420704"	"0"	"30.209769,114.725898;30.441928,115.097719"	"湖北省鄂州市鄂城区"
"1735"	"湖北省"	"鄂州市"	"华容区"	"420000"	"420700"	"420703"	"0"	"30.353149,114.589237;30.620530,114.862137"	"湖北省鄂州市华容区"
"1736"	"湖北省"	"鄂州市"	"梁子湖区"	"420000"	"420700"	"420702"	"0"	"30.022227,114.512558;30.396313,114.749383"	"湖北省鄂州市梁子湖区"
"1737"	"湖北省"	"荆门市"	"荆门市"	"420000"	"0"	"420800"	"0"	"30.396273,111.866725;31.616553,113.496989"	"湖北省荆门市东宝区"
