"id"	"天敌"	"地理分布"	"形态特征"	"中文名"	"纲"	"目"	"科"	"主要危害作物"	"生物学特性及发生消长规律"	"相关文献"	"拉丁学名"	"记录号"	"防治方法"	"图片"
"32"		"分布在北京、吉林、辽宁、内蒙古、宁夏、台湾。"	"无翅孤雌蚜体长3．7～4毫米，宽1．6～1．7毫米。活体草绿色，头、前胸黑色，中胸背具不规则横带，各胸节具大缘斑，后胸具断续中侧小班。第7、8腹节各具横带，腹管前斑较后斑大，近方形。体表具网纹和曲横纹，头部有14根毛。第1～6腹节各具2对中毛，2对侧毛，2～3对缘毛，第1节缘毛1对。中额平，额瘤隆起外倾，额沟梯形。触角长4．2毫米，第3节长1．1毫米，第3节有25～26根毛，毛长是该节直径0．81，具次生感觉圈11～51个。腹管长筒状，与尾片约等长。尾片长锥形黑色，有11～16根长曲毛。有翅孤雌蚜头和胸均黑色，腹部色浅。1～6腹节有缘斑，腹管前后斑围绕腹管相融合，第7、8斑呈横带。触角第3节具46～87个感觉圈，4节有9～34个。"	"豌豆修尾蚜"	"昆虫纲"	"同翅目"	"蚜科"	"豌豆、蚕豆、大豆、山黧豆"	"年生数代，6月间为害蚕豆。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Megoura japonica(Matsumura)"	"lp00317"	"参见大豆蚜。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/豌豆修尾蚜.jpg"
"33"	"瓢虫、草蛉、食蚜蝇、小花蝽、烟蚜茧蜂、菜蚜茧蜂、蚜小蜂、蚜霉菌等"	"分布在东北、华北、内蒙古、宁夏、台湾、华南、西南等省。"	"有翅孤雌蚜体长1．2～1．6毫米，长椭圆形，头、胸黑色，额瘤不明显，触角长1．1毫米，第3节具次生感觉圈3～8个。第6节鞭节为基部两倍以上；腹部圆筒状，基部宽，黄绿色，腹管基半部灰色，端半部黑色，尾片圆锥形，具长毛7～10根，臀板末端钝圆多毛。无翅孤雌蚜体长1．3～1．6毫米，长椭圆形，黄色至黄绿色，腹部第1、7节有锥状钝圆形突起；额瘤不明显，触角短于躯体，第4、5节末端及第6节黑色，第6节鞭部为基部长的3～4倍，尾片圆锥状，具长毛7～10根，臀板具细毛。"	"大豆蚜"	"昆虫纲"	"同翅目"	"蚜科"	"大豆、鼠李、圆叶鼠李、野生大豆等。"	"东北年生10多代，山东20多代，以卵在鼠李和圆叶鼠李枝条上芽侧或缝隙中越冬。翌春，鼠李芽鳞转绿到芽开绽时，均温高于10℃，越冬卵孵化为干母，后孤雌胎生繁殖后代，有翅孤雌蚜开始迁飞至大豆田，为害幼苗，6月下旬～7月中旬进入为害盛期，7月下旬出现淡黄色小型大豆蚜，蚜量开始减少，进入8月下旬～9月上旬气温下降，大豆蚜进入后期繁殖阶段，有翅性母迁至鼠李上，开始生无翅卵生雌蚜与有翅雄蚜交配，又把卵产在鼠李上越冬，越冬卵量多，6月下旬至7月上旬，旬均温22～25℃，相对湿度低于78％有利其大发生。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Aphis  glycines Matsumura"	"lp00318"	"(1)农业防治及时铲除田边、沟边、塘边杂草，减少虫源。(2)利用银灰色膜避蚜，利用蚜虫对黄色的趋性，采用黄板诱杀。(3)生物防治。利用瓢虫、草蛉、食蚜蝇、小花蝽、烟蚜茧蜂、菜蚜茧蜂、蚜小蜂、蚜霉菌等控制蚜虫。(4)蚜虫发生量大时，农业防治和天敌不能控制时，要在苗期或蚜虫盛发前防治，当有蚜株率达10％或平均每株有虫3～5头，即应防治。目前可选用40％克蚜星乳油800倍液、35％卵虫净乳油i000～1500倍液、20％好年冬乳油800倍液、50％抗蚜威(辟蚜雾)可湿性粉剂1500倍液、5％增效抗蚜威液剂2000倍液、2．5％天王星乳油3000倍液。抗蚜威有利于保护天敌，但由于蚜虫易产生抗药性，应注意轮换使用。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/大豆蚜.jpg"
"34"		"分布在华北、华中和华东；日本、欧洲、美国等地。"	"无翅孤雌蚜体卵圆形，长1．8毫米，宽1．4毫米。乳白色或淡桔黄色，略披白蜡粉。体表光滑，密被短尖毛。额瘤不显，呈平顶状。触角粗短，较光滑，5节有时6节，第4节有一小圆形原生感觉圈，第5节基端有一大圆形原生感觉圈。喙长锥形达后足基节，第4+5节长为基宽3倍，足粗短。缺腹管。尾片小，半圆形，有短毛40根。有翅孤雌蚜体长卵圆形，长2．1毫米，宽1．1毫米。额瘤不显。触角6节，长0．54毫米，为体长0．26，第3节有大小圆形次生感觉圈7～11个，排成一列；第4节2～3个，第5节0～1个。喙达中足基节。翅脉、翅痣灰黑色，各脉有灰黑色窄昙，前翅径分脉可达翅顶，中脉单一，后翅有2肘脉。"	"菜豆根蚜"	"昆虫纲"	"同翅目"	"瘿绵蚜科"	"菜豆、豌豆、蚕豆、红花菜豆、甜菜、马铃薯、番茄、甘蓝、芜菁、荠菜、胡萝卜、小麦、燕麦、黑麦、黍类、唐菖蒲、棉花等作物根部。"	"菜豆根蚜在土壤中呈水平分布，距植株周围5厘米处最多，15厘米处次之，垂直分布在5～10厘米土层内。怕光，见光即向土缝中爬行，在土中常与小黄蚁共生，靠小黄蚁搬迁或转移为害。沙壤土、壤土土质松软，通透性好的地块发生为害重，连作田易发生，气温高发生早，多雨的年份也有发生为害重的。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Smynthurodes betae Westwood异名 Trifidaphis phaseoli(Passerini)"	"lp00319"	"(1)轮作。(2)清除田间、地边杂草。(3)在菜豆根蚜发生初期灌浇50％辛硫磷乳油或20％灭多威乳油1500倍液、10％吡虫啉可湿性粉剂1500倍液、50％抗蚜威可湿性粉剂3000倍液。(4)每667m 2 的豆种用10％吡虫啉7克拌种，播种后1个月有效。(5)菜豆对辛硫磷较敏感，使用时须注意药害。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/菜豆根蚜.jpg"
"35"		"分布在华北、华东、江西、湖北、湖南、广西、云南等省。"	"成虫体长10～11毫米，翅展23～26毫米，灰褐色微红。前翅暗红褐色，前缘具5～6个小黄点，亚外缘线、外横线、内横线、基线均呈暗色带白色点，后两横线为不明显的双线，雄蛾前翅中室基部有一小凹坑，肾纹8字形，前圈褐色白边，后圈黄白色实心。后翅暗红褐色，近翅基部色较淡。卵直径约0．5毫米，乳白色，扁球形。末龄幼虫体长26～31毫米，体细长，后端稍尖，绿色，体背紫红色。腹足前2对退化，仅有后2对，行动象尺蠖。头部黄绿色，布满小黑点，背线为黄白点线，亚背线白色，气门线和节间黄色。老熟时，头部深紫色网纹明显，体背面和体线变紫红色，腹面绿色。蛹长10～12毫米，宽3～4毫米，黄褐色。腹部5～7节背面与腹面前缘有刻点数排，腹末端钝圆，有细小刺一对，尖端微弯。土茧椭圆形。"	"大豆小夜蛾"	"昆虫纲"	"鳞翅目"	"夜蛾科"	"大豆、甘薯、花生、苹果等。"	"山东年生3代，局部4代，江西5代，以蛹在土中越冬。山东济宁第一代幼虫盛期在6月下旬至7月上旬，为害春大豆和早播夏大豆。第二代幼虫8月上旬出现，为害夏大豆。第三代幼虫为9月上、中旬，为害夏大豆。成虫日伏夜出。卵散产在豆株上、中部叶片背面，每叶可达10粒以上，每头雌蛾可产卵400粒以上。幼虫活泼，一触即落。初孵幼虫喜在叶片背面爬行，能吐丝下垂，随风转移，4龄后食量增大，5龄进入暴食阶段，食叶量占70％以上，幼虫主要在夜间或阴天活动，白天多潜伏在豆株中、下部叶片上，各代幼虫为害期一般20多天，老熟后在豆株附近土中1～2厘米处作茧化蛹，蛹期7～11天。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Ilattia octo(Guenée)异名Ilattia cephusalis Walker；Perigeaocto Guenée；Amyna axis Guenée"	"lp00320"	"(1)3龄前开始喷洒2％巴丹粉剂或甲基1605粉剂，每667m 2 2～3kg。(2)幼虫进入3龄后可用50％马拉硫磷乳油或50％杀螟松乳油原液。用超低量喷雾器进行喷雾，每667m 2 150～200毫升。(3)也可用普通喷雾器，喷洒上述2种乳油1000倍液。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/大豆小夜蛾.jpg"
"36"		"分布在东北、湖北、新疆、河北、山东、西藏；日本、朝鲜、俄罗斯、印度、欧洲、北美等地。"	"成虫体长12毫米，翅展32毫米。头、胸部黄褐色，翅基片有一黑纹，腹部褐色有黄毛。前翅黄色，布赤褐色细点，翅面各线明显，外线至外缘带呈紫灰色;基线赤褐色．只达亚中褶；内线赤褐色，大锯齿形；剑纹黄色，端部有赤褐边；环纹黄色，赤褐色边；肾纹黄色，中央一淡黑斑，边缘赤褐色，外斜至肾纹后端，折角内斜；外线黑棕色，后半与中线平行；亚端线黑色，锯齿形，稍间断；端线黑褐色。翅脉赤褐色，前缘脉较灰黑，外线至亚端线一段有三个白点。后翅淡黄色，翅脉及横脉纹稍黑，端区具一黑色大斑，端线褐色。幼虫体长约38毫米，头部灰褐色，胴部青色或红褐色，具小白点和黄纹，背线明显暗褐色，胸足3对，腹足4对，尾足1对；蛹长约12毫米，长椭圆形，红褐色。"	"焰夜蛾"	"昆虫纲"	"鳞翅目"	"夜蛾科"	"油菜、大豆、烟草、荞麦等。"	"吉林幼虫于6月上、中旬大量出现，为害豆叶，6月中旬至7月中旬幼虫进入末龄，开始化蛹，8月上旬至下旬可见新一代成虫出现。幼虫不活泼，喜在中上部叶片上为害。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Pyrrhia umbra Hüfnagel"	"lp00321"	"参见红棕灰夜蛾。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/焰夜蛾.jpg"
"37"		"分布在河北、河南、江苏、浙江、江西、福建、台湾、广东、云南；非洲、日本、朝鲜、印度、斯里兰卡、缅甸、新加坡等。"	"成虫体长18～22毫米，翅展46～50毫米。头胸、前翅暗褐色。前翅内线较粗，褐色外斜，末端的外侧具1黑斑点，中线褐色波浪状，外线黑色，环纹系棕色小圆点，在Cu2脉处内折明显，达肾纹后缘，肾纹大，灰褐色，亚端线浅褐色，波浪形，在翅脉间具黑点，端线黑色；后翅暗褐黄色，外线黑褐色，翅外缘中部具1褐斑。卵乳白色至灰绿色，半圆形，大小1毫米。末龄幼虫体长50～57毫米，细长，具3对胸足，2对腹足，1对尾足。头黄褐色，具点刻构成纵条纹，腹部土黄色，亚背线、气门线紫褐色细点线，在第1腹节亚背面具1黄白色眼形斑。体色变化大。蛹长20～24毫米，宽5～6毫米，黄褐色至红褐色。体表具白粉。"	"毛胫夜蛾"	"昆虫纲"	"鳞翅目"	"夜蛾科"	"大豆、鱼藤、山马蝗等。"	"山东年生3代，一代发生在7月为害春大豆，第二代于8月中至9月上旬发生，为害夏大豆，第三代9月中至10月上旬发生，以第二代为害重，河南郑州7月中旬为害重。幼虫行动迟缓，有吃卵壳的习性，末龄幼虫吐丝缀叶化蛹。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Mocis undata Fabricius"	"lp00322"	"参见大豆小夜蛾。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/毛胫夜蛾.jpg"
"38"		"分布于黑龙江、吉林、辽宁、内蒙古、山东、河北等地。"	"成虫体长2．2～2．4毫米，黑色，复眼暗黑褐色。触角3节。翅透明，略带紫色光泽，前缘脉粗大，翅脉具毛，径中横脉位于中室外侧2／3处。腹部具黄绿色金属光泽。卵长椭圆形，长0．4毫米。末龄幼虫体长4毫米，乳白色略发绿，前、后气门各1对，后气门较长，向内弯呈镰刀状。蛹长2．5毫米，长椭圆形，黑褐色。"	"豆根蛇潜蝇"	"昆虫纲"	"双翅目"	"潜蝇科"	"大豆、野生大豆。"	"内蒙古、东北年生1代，以蛹在大豆根茬或土壤中越冬，翌年越冬蛹于5月中下旬至6月上旬羽化，6月上中旬成虫盛发。成虫期6～8天，6月中旬进入产卵盛期，6月下旬至7月下旬是幼虫为害盛期，持续20～40天。豆根蛇潜蝇成虫羽化后在豆株间活动，交尾后把卵产在豆苗胚轴的下表皮，卵多散产，每株着卵1粒，产卵期4～7天，每头雌蝇产卵20～40粒，幼虫孵化后，沿胚轴表皮向根部蛀食为害。末龄幼虫在距土表5～10厘米处化蛹后越冬。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Ophiomyia shibatsuji(Kato)异名Melanagromyza shibatsuji Kato；M．centrosematis Kato．"	"lp00323"	"(1)合理轮作，进行深秋翻，把蛹翻入土下30厘米则不能羽化。(2)适期早播，尽可能避开成虫产卵和孵化盛期，能减轻为害。(3)用50％辛硫磷加多福合剂拌种，用水量为种子重量的1％，加辛硫磷0．15～0．20％、多福合剂0．3％，喷在种子上拌匀，阴干后播种。大豆对辛硫磷敏感，用量不能超过2％。(4)在大豆长出第1片真叶时是成虫产卵盛期，喷撒2％巴丹粉剂或2％甲萘威粉剂或1．5％甲基1605粉剂，每667m 2 1．5～2．5kg，也可把上述粉剂制成毒土撒施。(5)必要时喷洒25％喹硫磷乳油1500倍液或2．5％溴氰菊酯乳油3000倍液，每667m 2 喷对好的药液55升。采收前7天停止用药。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/豆根蛇潜蝇.jpg"
"39"		"分布于黑龙江、吉林、辽宁、内蒙古、河北、陕西、山东、河南、浙江、福建、江西、湖北、湖南、广西、四川、云南等省。"	"雄蛾翅展55～70毫米，雌蛾70～80毫米，体白色，下唇须基部红色，第3节黑色，触角栉齿黑色。前足基节红色有黑斑，前、中、后足腿节上方红色，前足腿节具黑纹，翅白色无斑纹，腹部白色，侧面除基部及端节外具红斑，背面、侧面各具黑点一列；卵淡绿色；幼虫体红褐色，节间处色较暗，密被灰黄色长毛，气门白色，胸足、腹足赭色，头赭黄黑色，有“V”形斑；茧丝质，椭圆形，黑褐色；蛹纺锤形，暗褐色。"	"白雪灯蛾"	"昆虫纲"	"鳞翅目"	"灯蛾科"	"大豆、车前、蒲公英、苹果、高粱、麦、黍、海棠、山丁子等。"	"参见稀点雪灯蛾。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Spilosoma niveus(Ménétriés)异名Dionychopus niveus Ménétriés．"	"lp00324"	"参见稀点雪灯蛾。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/白雪灯蛾.jpg"
"41"		"分布在山西、陕西、江苏、湖北、福建、四川、广东、广西。"	"成虫体长4．5～5．6毫米，宽3．3～3．8毫米，头部全黑色，少数个体头基部具浅色短纵纹，喙浅黄色，长达后胸端部。触角浅黄褐色，具5节。前胸背板侧角短，背板的胝区黑斑前缘可达前胸背板的前缘，小盾片末端多无明显的锚形浅色斑，在小盾片基角具2个黄白光滑的小圆斑。胸部腹面污白色，密布黑色点刻，腹部腹面黑色，节间明显，气门黑褐色。足淡褐色。密布黑色小点刻。"	"二星蝽"	"昆虫纲"	"半翅目"	"蝽科"	"菜用大豆、大豆、茄、玉米、高梁、水稻、小麦、无花果。"	"山西年生4代，以成虫在杂草丛中、枯枝落叶下越冬，翌年3～4月开始活动为害，卵产于叶背面、穗芒或托叶上，数十粒排成1～2纵行，有的不规则，成虫有趋光性。江苏、福建8月中旬至9月中旬，成虫爬行在大豆荚或叶柄上，不爱飞行。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Stollia guttiger (Thunberg)"	"lp00326"	"(1)成虫集中越冬或出蜇后集中为害时，利用成虫的假死性，振动植株，使虫落地，迅速收集杀死。(2)发生严重的喷洒20％灭多威乳油1500倍液。采收前5天停止用药。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/二星蝽.jpg"
"42"		"广布东北、华北、江苏、浙江、湖北、江西、福建、广东、广西、宁夏、甘肃、陕西、四川、云南、贵州、台湾等省区。"	"成虫体长3．6～4．8毫米，宽2～2．5毫米，长卵形，棕黄色具光泽，触角11节丝状，端部色黑，长为体长2／3；复眼大卵圆形；前胸背板宽大于长，表面隆起，密布很多细小刻点；小盾片黑色呈三角形；鞘翅布有线状细刻点，每个鞘翅基半部具1近圆形淡色斑，四周黑色，淡色斑后外侧多不完全封闭，其后面黑色带纹向后突伸成角状，有些个体黑带纹不清或?肖失。两翅后端合为圆形，后足胫节端部具1长刺；腹管外露。卵椭圆形，长o．6毫米，初棕黄色，表面具网状纹。幼虫体长5～6毫米，白色至黄白色，体表具瘤和刚毛，前胸背板颜色较深。蛹长2．8～3．5毫米，宽2毫米，白色，表面具刚毛。"	"双斑萤叶甲"	"昆虫纲"	"鞘翅目"	"叶甲科"	"豆类、马铃薯、苜蓿、玉米、茼蒿、胡萝卜、十字花科蔬菜、向日葵、杏树、苹果等。"	"河北、山西年生1代，以卵在土中越冬。翌年5月开始孵化。幼虫共3龄，幼虫期30天左右，在3～8厘米土中活动或取食作物根部及杂草。7月初始见成虫，一直延续到10月，成虫期3个多月，初羽化的成虫喜在地边、沟旁、路边的苍耳、刺菜、红蓼上活动，约经15天转移到豆类、玉米、高梁、谷子、杏树、苹果树上为害，7～8月进入为害盛期，大田收获后，转移到十字花科蔬菜上为害。成虫有群集性和弱趋光性，在一株上自上而下地取食，日光强烈时常隐蔽在下部叶背或花穗中。成虫飞翔力弱，一般只能飞2～5米，早晚气温低于8℃或风雨天喜躲藏在植物根部或枯叶下，气温高于15℃成虫活跃，成虫羽化后经20天开始交尾，把卵产在田间或菜园附近草丛中的表土下或杏、苹果等叶片上：卵散产或数粒粘在一起，卵耐干旱，幼虫生活在杂草丛下表土中，老熟幼虫在土中做土室化蛹，蛹期7～10天。干旱年份发生重。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Monolepta hieroglyphica(Motschulsky)"	"lp00327"	"(1)及时铲除田边、地埂、渠边杂草，秋季深翻灭卵，均可减轻受害。(2)发生严重的可喷洒50％辛硫磷乳油1500倍液，每667m 2 喷对好的药液50升。大豆对辛硫磷敏感，不宜加大药量。(3)干旱地区可选用27。巴丹粉剂，每667m 2 用药2kg，采收前7天停止用药。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/双斑萤叶甲.jpg"
"43"		"分布在福建、云南、广西、广东、四川、西藏等地。"	"成虫体长3～4．5毫米，宽1．8～2．5毫米。头、前胸、腹部、足腿节桔红色，上唇、小盾片、中胸、后胸腹板、足胫节及跗节、触角端部红褐色至黑褐色，鞘翅褐色至黑褐色，每翅上各具浅色斑2个，位于基部和近端部，斑前方缺刻较大，头部光亮，刻点细或看不出来，小盾片三角形，前胸背板宽为长的2倍多。腹部腹面黄褐色，中后胸腹面黑色，体毛赭黄色。"	"黄斑长跗萤叶甲"	"昆虫纲"	"鞘翅目"	"叶甲科"	"大豆、棉花、玉米、花生等。"	"福建三明一带，成虫9月下旬仍在为害大豆，并交尾产卵，以卵越冬。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Monolepta signata Olivier"	"lp00328"	"参见双斑萤叶甲。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/黄斑长跗萤叶甲.jpg"
"44"		"分布在全国各大豆产区，日本、朝鲜、俄罗斯、西伯利亚东南部。"	"成虫体长2．7～3．5毫米，宽1．3～1．9毫米。体较小，椭圆形至长卵形，黄褐色。触角基部两节色浅，其余节黑褐色，有时褐色。足黄褐色，胫节基部外侧有深褐色斑，并被一黄灰色细毛。鞘翅黄褐色，前翅中央各具1条稍弯的黑纵条纹，但长短个体间有变化。头额区有粗大刻点。额瘤隆起。触角5节较粗短，第1节很长，第2节短小。前胸背板长宽近相等，两侧边向基部收缩，中部两侧有倒“八”字形凹。小盾片三角形，几乎无刻点。鞘翅两侧近于平行，翅面稍隆凸，刻点细。卵球形，长0．4毫米，初为黄白色，后变褐色。末龄幼虫体长4～5毫米，乳白色，头部、臀板黑褐色，胸足3对，褐色。裸蛹乳白色，长3～4毫米，腹部末端具向前弯曲的刺钩。"	"二条叶甲"	"昆虫纲"	"鞘翅目"	"叶甲科"	"大豆等豆科植物、水稻、甜菜、大麻、甜瓜等。"	"东北、华北、安微、河南一带年生3～4代，多以成虫在杂草及土缝中越冬，浙江越冬成虫于4月上、中旬开始活动，4月下至5月下旬为害春大豆，6月为害夏大豆，7月中下旬又为害大豆花及秋大豆幼苗。河南于5月中旬为害幼苗，7月上中旬为害豆花。东北4月下至5月上旬始见成虫，5月中下旬为害刚出土豆苗或甜菜苗；黑龙江为害豆叶，6月进入为害盛期。成虫活泼善跳，有假死性，白天藏在土缝中，早、晚为害，成虫把卵产在豆株四周土表，每雌产卵300粒，卵期6～7天，幼虫孵化后就近在土中为害根瘤，末龄幼虫在土中化蛹，蛹期约7天，成虫羽化后取食一段时间，于9～10月入土越冬。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Paraluperodes suturalis nigrobilineatus(Motschulsky)"	"lp00329"	"(1)秋收后及时清除豆田杂草和枯枝落叶，集中烧毁或深埋，如能结合秋翻效果更好。(2)成虫发生后，每667m 2 喷撤甲敌粉或乙敌粉1．5kg或喷洒5％来福灵乳油2000倍液、20％灭扫利乳油2000倍液，667m 2 喷对好的药液55升。采收前7天停止用药。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/二条叶甲.jpg"
"45"		"分布全国各地。"	"成虫体长11～14毫米，宽6～8毫米，体深蓝色带紫，有绿色闪光；背面中间宽，稍扁平，头尾较窄，臀板无毛斑；唇基梯形，触角9节，棒状部3节，前胸背板弧拱明显；小盾片短阔三角形，大；鞘翅短阔，后方明显收狭，小盾片后侧具1对深显横沟，背面具6条浅缓刻点沟，第2条短，后端略超过中点；足黑色粗壮，前足胫节外缘2齿，雄虫中足2爪大爪不分裂。卵近球形，乳白色。幼虫体长24～26毫米，弯曲呈“c”型，头黄褐色，体多皱褶，肛门孔呈横裂缝状。蛹裸蛹，乳黄色，后端橙黄色。"	"无斑弧丽金龟"	"昆虫纲"	"鞘翅目"	"丽金龟科"	"成虫为害草莓、黑莓、大豆及其他豆类、玉米、高粱、板栗、苹果、山楂、棉花等，是花期重要害虫。幼虫为害大豆、花生、甘薯、玉米等根部。"	"年生一代，以末龄幼虫越冬。由南到北成虫于5～9月出现，白天活动，安徽8月下旬成虫发生较多，成虫善于飞翔，在一处为害后，便飞往另处为害，成虫有假死性和趋光性。其发生量虽不如小青花金龟多，但其为害期长，个别地区发生量大，有潜在危险。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．番茄、辣椒、茄子病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004 郭书普等编著．豆类蔬菜病虫害防治原色图鉴．合肥： 安徽科学技术出版社，2004 郭书普等编著．瓜类蔬菜病虫害防治原色图鉴．合肥：安徽科学技术出版社，2004"	"Popillia mutans Newman"	"lp00330"	"参见中华弧丽金龟。"	"agridata/images/中国农业有害生物数据库/中国果菜类蔬菜害虫数据库/无斑弧丽金龟.jpg"
