"id"	"主要危害部位"	"地理分布"	"为害症状"	"病害类型"	"中文名"	"病原中文名"	"病原拉丁学名"	"主要危害作物"	"别名"	"病原分类地位"	"病原形态特征"	"相关文献"	"防治方法"	"英文名"	"记录号"	"传播途径和发病条件"	"图片"
"40"	"为害叶片和球茎"		"青花菜、紫甘蓝黑腐病为害叶片和球茎，子叶染病呈水浸状后迅速枯死或蔓延到真叶上，真叶染病有两种类型，病菌由水孔侵入的，引致叶缘发病，从叶缘开始形成向内扩展的“V”字形枯斑，病菌沿脉向下扩展，形成较大坏死区或不规则黄褐色大斑，病斑边缘叶组织淡黄色。从伤口侵入的，可在叶部任何部位形成不定形的淡褐色病斑，边缘常具黄色晕圈，病斑向两侧或内部扩展，致周围叶肉变黄或枯死。病菌进入茎部维管束后，逐渐蔓延到球茎部或叶脉及叶柄处，引起植株萎蔫，至萎蔫不再复原，剖开球茎，可见维管束全部变为黑色或腐烂，但不臭，干燥条件下球茎黑心，严重的青花菜叶缘多处受侵，造成全叶枯死或外叶局部或大部腐烂。"	"细菌"	"青花菜、紫甘蓝黑腐病"	"野油菜黄单胞菌野油菜黑腐病致病变种，(甘蓝黑腐病黄单胞菌)"	"Xanthomonas campestris pv．campestris(Pammel)Dowson (Xanthomonas campestris(Pammel)Dowson)"	"青花菜、紫甘蓝"			"Xanthomonas campestris pv．campestris(Pammel)Dowson (Xanthomonas campestris(Pammel)Dowson)称野油菜黄单胞菌野油菜黑腐病致病变种，(甘蓝黑腐病黄单胞菌)，属细菌。菌体杆状，0．7～3．0×0．4～0．5微米，极生单鞭毛，无芽孢，有荚膜，菌体单生或链生，革兰氏染色阴性。在牛肉汁琼脂培养基上菌落近圆形，初淡黄色，后变腊黄色，边缘完整，略凸起，薄或平滑，具光泽，老龄菌落边缘呈放线状。病菌生长发育最适温度25～30℃，最高39℃，最低5℃，致死温度51℃经10分钟，耐酸碱度范围pH6．1～6．8，pH6．4最适。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996"	"(1)种植中青1号、2号等抗病品种。(2)与非十字花科蔬菜进行2～3年轮作。(3)从无病田或无病株上采种。(4)种子消毒100毫升水中加入0．6毫升醋酸、2．9毫升硫酸锌溶解后温度控制在39℃，浸种20分钟后冲3分钟晾干后播种。也可用45％代森铵水剂300倍液浸种15～20分钟，冲洗后晾干播种；或用50％琥胶肥酸铜可湿性粉剂按种子重量的0．4％拌种，可预防苗期黑腐病的发生。此外也可用农抗751杀菌剂100倍液15毫升浸拌200克种子，吸附后阴干；或每kg种子用漂白粉10～20克(有效成分)加少量水，将种子拌匀，后放入容器内封存16小时，均可有效地防治十字花科蔬菜种子上携带的黑腐病菌。(5)加强栽培管理。适时播种，不宜播种过早，合理浇水，适期蹲苗；注意减少伤口；收获后及时清洁田园。(6)发病初期喷洒72％农用硫酸链霉素可溶性粉剂或新植霉素200×10-6或氯霉素100×10-6或30％绿得保悬浮剂350倍液。采收前5天停止用药。"	"Broccoli and Purple cabbage black rot"	"ed00232"	"病菌在种子上或病残体内遗留在土壤中或在采种株上越冬。如播带病种子，幼苗出土时依附在子叶上的病菌从子叶边缘的水孔或伤口侵入，引起发病。成株叶片染病，病原细菌在薄壁细胞内繁殖，再迅速进入维管束，引起叶片发病，再从叶片维管束蔓延至茎部维管束，引致系统侵染。采种株染病，细菌由果柄处维管束侵入，进入种子皮层或经荚皮的维管束进入种脐，致种内带菌。此外也可随病残体碎片混入或附着在种子上，致种外带茵，病菌在种子上可存活28个月，进行远距离传播，在田间主要通过病株、肥料、风雨或农具传播。 一般与十字花科连作，或高温多雨天气及高湿条件，叶面结露、叶缘吐水，利于病菌侵入而发病。此外，肥水管理不当，植株徒长或早衰，寄主处于感病阶段，害虫猖獗或暴风雨频繁易发病。反季节栽培时遇上述条件发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/青花菜、紫甘蓝黑腐病.jpg"
"41"	"球茎,叶片"		"青花菜、紫甘蓝软腐病，一般始于结球期，初在外叶或叶球基部出现水浸状斑，植株外层包叶中午萎蔫，早晚恢复，数天后外层叶片不再恢复，病部开始腐烂，叶球外露或植株基部逐渐腐烂成泥状，或塌倒溃烂，叶柄或根茎基部的组织呈灰褐色软腐，严重的全株腐烂，病部散发出恶臭味，别于黑腐病。"	"细菌"	"青花菜、紫甘蓝软腐病"	"胡萝卜软腐欧文氏菌胡萝卜软腐致病变种"	"Erwinia carotovora subsp．carotovora(Jones) Bergey et al．  (Erwiniaaroideae(Towns．)Holland)"	"除为害十字花科蔬菜外，还侵染茄科、百合科、伞形花科及菊科蔬菜。"			"在培养基上的菌落灰白色，圆形或不定形；菌体短杆状，大小0．5～1．0×2．2～3．0微米．周生鞭毛2～8根，无荚膜，不产生芽孢，革兰氏染色阴性。本菌生长发育最适温度25～30℃，最高40℃，最低2℃，致死温度50℃经10分钟，在pH5．3～9．2均可生长，其中pH7．2最适，不耐光或干燥，在日光下曝晒2小时，大部分死亡，在脱离寄主的土中只能存活15天左右，通过猪的消化道后则完全死亡。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)选用中青1号、2号等优良品种。(2)避免与茄科、瓜类及其它十字花科蔬菜连作。(3)及早腾地、翻地，促进病残体腐烂分解。(4)仔细平整土地，整治排灌系统，非干旱地区采用高畦直播，南方深沟高厢种植。(5)实行沟灌或喷灌，严防大水漫灌。注意防治青花菜害虫减少伤口。(6)发病重的地区可进行种子药剂处理和喷淋。方法有：①用“丰灵”50～100克拌青花菜籽150克后播种，或采用农抗751，按种子量的1～1．5％拌种；②苗期喷洒“丰灵”每667m 2 100～150克，加水50升；③用丰灵150～250克对水100升，沿菜根挖穴灌入，或在浇水时随水滴入农抗751，667m 2 2．5～5升。④喷洒硫酸链霉素或72％农用硫酸链霉素可溶性粉剂3000～4000倍液或新植霉素4000倍液、30％绿得保悬浮剂400倍液，隔10天1次，连续防治2～3次，采收前3天停止用药。"	"Broccoli and Purple cabbage bacterial soft rot"	"ed00233"	"该菌在南方温暖地区，无明显越冬期，在田间周而复始辗转传播蔓延。北方主要在田间病株、窖藏种株或土中未腐烂的病残体及害虫体内越冬，病原细菌在含水量20％～28％土壤中，可存活50～60天，通过雨水、灌溉水、带菌肥料、昆虫等传播，从菜株的伤口侵入。此外，有报道，软腐病菌从青花菜、紫甘蓝幼芽阶段起在整个生育期内均可由根毛区侵入，潜伏在维管束中或通过维管束传到地上各部位，在遇厌气性条件时才大量繁殖引起发病，称之为潜伏侵染。由于软腐病菌寄主广，经潜伏繁殖后，引起生育期或贮藏期发病。该病从春到秋在田间辗转为害。其发生与田间害虫和人为或自然造成伤口多少及黑腐病等有关。青花菜的自然裂口、虫伤、病痕及机械伤等伤口是该病侵入主要途径，生产上久旱遇雨，或蹲苗过度，浇水过量、地下害虫多都会造成伤口而发病。反季节栽培时遇高温季节发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/青花菜、紫甘蓝软腐病.jpg"
"42"	"叶、茎、花梗、种荚"		"青花菜、紫甘蓝叶、茎、花梗、种荚均可染病，叶片染病初生大量小的具淡褐至发紫边缘的小斑，直径很小，大的可达0．4厘米，当坏死斑融合后形成大的不整齐的坏死斑，可达1.5～2厘米以上，病斑最初大量出现在叶背面，每个斑点发生在气孔处。病菌还可为害叶脉，致叶片生长变缓叶面皱缩，进一步扩展；湿度大时形成油渍状斑点，褐色或深褐色，扩大后成为黑褐色，不整形或多角形，似薄纸状，开始外叶发生多，后波及内叶；茎和花梗染病，初为油渍状小斑点，后为紫黑色条斑，荚上病斑圆形或不规则形，略凹陷。"	"细菌"	"青花菜、紫甘蓝细菌黑斑病"	"丁香假单胞菌斑点致病变种(十字花科蔬菜黑斑病假单胞菌)"	"Pseudomonas syringae pv．maculicola(Mc Culloch)Young et al．"	"青花菜、紫甘蓝"			"白菜类蔬菜细菌性黑斑病。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"白菜类蔬菜细菌性黑斑病。"	"Broccoli and Purple cabbage bacterial leaf spot"	"ed00234"	"白菜类蔬菜细菌性黑斑病。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/青花菜、紫甘蓝细菌黑斑病.jpg"
"43"	"叶柄基部或茎"		"采种株易发病，主要发生在叶柄基部或茎上，先生水渍状不规则形凹陷斑，褐色至浅褐色，后呈湿腐状，变黑发臭。"	"细菌"	"球茎茴香软腐病"	"胡萝卜软腐欧氏杆菌胡萝卜软腐致病变种"	"Erwinia carotovora subsp．carotovora(Jones)Bergey et al．(Erwinia aroideae  (Towns．)Holland)"	"除侵染茴香外，还侵染十字花科、茄科蔬菜及芹菜、莴苣等。"			"Erwinia carotovora subsp．carotovora(Jones)Bergey et al．(Erwinia aroideae  (Towns．)Holland)称胡萝卜软腐欧氏杆菌胡萝卜软腐致病变种，属细菌。菌体短杆状，周生  2～8根鞭毛。革兰氏染色阴性，生长发育适温25～30℃，最高40℃，最低2℃，50℃经10分钟致死。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)加强田间管理，注意通风透光，浇水改在上午，雨后及时排水，防止湿气滞留。(2)及时防治害虫，田间操作应小心从事，尽量减少伤口。(3)发现病株及时拔除，全田喷洒30％氧氯化铜悬浮剂800倍液或30％绿得保悬浮剂400倍液、77％可杀得可湿性微粒粉剂500倍液、1：1：200倍式波尔多液、50％琥胶肥酸铜可湿性粉剂500倍液、60％琥•乙膦铝(DTM)可湿性粉剂500倍液或硫酸链霉素及72％农用硫酸链霉素可溶性粉剂4000倍液。采收前3天停止用药。"	"Fennel bacterial soft rot"	"ed00235"	"病菌随病残体在土壤中越冬。翌年，借雨水、灌溉水及昆虫传播蔓延，该病在生长后期湿度大的条件下或狂风暴雨袭击后易发病。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/球茎茴香软腐病.jpg"
"44"	"主要发生在叶、叶柄、茎、卷须及果实上"		"主要发生在叶、叶柄、茎、卷须及果实上。叶片染病初生透明状小斑点，扩大后形成具黄色晕圈的灰褐色斑，中央变褐或呈灰白色穿孔破裂，湿度大时病部产生乳白色细菌溢脓。茎和果实染病，初呈水浸状，后也溢有白色菌脓，干燥时变为灰色，常形成溃疡。"	"细菌"	"丝瓜细菌性角斑病"	"丁香假单脆杆菌黄瓜角斑病致病变种"	"Pseudomonas syringae pv．lachrymans(Smith et Bryan)Young，Dye & Wilkie"	"丝瓜"			"参见冬瓜细菌性角斑病。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)选用夏棠1号、天河夏丝瓜等抗角斑病的品种。(2)其它方法参见冬瓜细菌性角斑病。"	"Vegetable sponge angular leaf spot"	"ed00236"	"参见冬瓜细菌性角斑病。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/丝瓜细菌性角斑病.jpg"
"45"	"主要为害叶片和果实"		"主要为害叶片和果实。叶片染病斑圆形或多角形，水浸状，灰白色至灰褐色，后期中间变薄或脱落穿孔，病斑上常有菌液溢出。果实染病初现圆形或近圆形水浸状凹陷斑，绿褐色，有的数个病斑融合成大斑，变为褐色至黑褐色，轻的皮层腐烂或开裂，严重的内部组织腐烂。"	"细菌"	"甜瓜细菌性角斑病"	"丁香假单胞杆菌流泪致病变种"	"Pseudomonas syringae pv．lachrymans(Smith et Bryan)Young，Dye&Wilkie"	"甜瓜"			"参见冬瓜、节瓜细菌性角斑病．"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"参见冬瓜、节瓜细菌性角斑病．"	"Muskmelon angular leaf spot"	"ed00237"	"参见冬瓜、节瓜细菌性角斑病．"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/甜瓜细菌性角斑病.jpg"
"46"	"主要为害果实，有时也为害茎。"		"主要为害果实，有时也为害茎。病部初现水渍状深绿色班，扩大后稍凹陷，病部发软，逐渐转为褐色，病斑周围有水浸状晕环，从病部向内腐烂，散发出恶臭味。茎染病多始于伤口，病斑呈不规则形水渍状，向内软腐，病部出水，严重的烂断，致病部以上枯死。"	"细菌"	"甜瓜细菌性软腐病"	"胡萝卜软腐欧氏菌，胡萝卜软腐致病变种"	"Erwinia carotovora subsp．carotovora(Jones)Bergey et al．(Erwinia roideae(Towns．)Holland)"	"甜瓜"			"参见冬瓜、节瓜细菌软腐病。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)实行与非葫芦科、茄科及十字花科蔬菜进行2年以上轮作。(2)及时清洁田园，尤其要把病果清除带出田外烧毁或深埋。(3)培育壮苗，适时定植，合理密植。雨季及时排水，尤其下水头不要积水。(4)保护地栽培要加强放风，防止棚内湿度过高。(5)及时喷洒杀虫剂防治瓜绢螟等蛀果害虫。(6)药剂防治，雨前雨后及时喷洒72％农用硫酸链霉素可溶性粉剂4000倍液或新植霉素4000倍液、50％琥胶肥酸铜可湿性粉剂500倍液、77％可杀得可湿性微粒粉剂500倍液、14％络氨铜水剂300倍液、47％加瑞农可湿性粉剂800倍液、56％靠山水分散微颗粒剂900～1000倍液，15％菌毒清水剂500倍液，每667m 2 喷对好的药液50升，隔7～10天1次，连续防治2～3次。收获前4天停止用药。"	"Muskmelon bacterial soft rot"	"ed00238"	"参见冬瓜、节瓜细菌软腐病。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/甜瓜细菌性软腐病.jpg"
"47"	"主要侵染叶片"	"东北、内蒙古、山西"	"该病主要侵染叶片，叶片上初现圆形小水浸状褪绿斑，逐渐扩大呈近圆形或多角形的褐色班，直径1～2毫米，周围具褪绿晕圈，病叶背面不易见到菌脓，别于细菌性角斑病。"	"细菌"	"甜瓜细菌性叶枯病"	"油菜黄单胞菌黄瓜叶斑病致病变种"	"Xanthomonas campestms pv．cucurbitae(Bryan)Dye"	"除为害甜瓜外，还可侵染西瓜、黄瓜等瓜类作物。"			"Xanthomonas campestms pv．cucurbitae(Bryan)Dye称油菜黄单胞菌黄瓜叶斑病致病变种。菌体两端钝圆杆状，大小0．5×1．5微米，极生一根鞭毛，革兰氏染色阴性。发育适温25～28℃，36℃能生长，40℃以上不能生长，耐盐临界浓度3～4％。对葡萄糖、甘露糖、半乳糖、阿拉伯糖、海藻糖、纤维二糖氧化产酸。不能还原硝酸盐，接触酶和卵磷脂酶阳性，氧化酶和脲酶阴性，水解淀粉和七叶灵，能液化明胶。石蕊牛奶呈碱性、清化。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)进行种子检疫，防止该病传播蔓延。(2)种子处理及药剂防治参见冬瓜、节瓜细菌性角班病。(3)选用黄金瓜等耐湿性的品种。"	"Muskmelon bacterial leaf spot"	"ed00239"	"主要通过种子带菌传播蔓延。该菌在土壤中存活非常有限。此病在我国东北、内蒙古、山西已发现。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/甜瓜细菌性叶枯病.jpg"
"48"	"果实"		"辣椒果实成熟时，病果上产生暗绿色油渍状斑点，遇有多雨天气，整个果实除表皮外迅速腐烂；干燥条件下形成油渍状病斑，大小约2～3厘米或更大。逐渐变成褐色，细菌性坏死斑明显，病部常被交链孢二次侵染，容易误作最初病原菌。该病在内蒙古为害较重，尤其是制种田。"	"细菌"	"甜椒、辣椒果实黑斑病"	"绿黄假单胞菌"	"Pseudomonas syrmgae var．capsici异名P．viridiflava(Burkholder)Dowson"	"我国除为害辣椒外，还可引致芹菜叶枯病、青菜根腐病。"		"荧光假单胞细菌"	"Pseudomonas syrmgae var．Capsici异名P．Viridiflava(Burkholder)Dowson称绿黄假单胞菌，属荧光假单胞细菌。菌体杆状，具1～2根极生鞭毛，不积累PHB。在含5％蔗糖培养基上菌落呈灰黄色，中心绿色。LOPAT试验反应为--+-+是鉴定这个种的最好方法。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)与非甜(辣)椒、白菜等十字花科蔬菜实行2～3年轮作。(2)平整土地，北方宜采用垅作，南方采用高厢深沟栽植。雨后及时排水，防止积水，避免大水漫灌。(3)种子消毒，播前用种子重量0．3％的50％琥胶肥酸铜可湿性粉剂或50％敌克松可湿性粉剂拌种。(4)收获后及时清除病残体或及时深翻。(5)发病初期喷洒50％琥胶肥酸铜可湿性粉剂500倍液、14％络氨铜水剂300倍液、77％可杀得可湿性微粒粉剂400～500倍液、1：1：200倍式波尔多液或72％农用硫酸链霉素可溶性粉剂或硫酸链霉素4000倍液、47％加瑞农可湿性粉剂800～1000倍液、30％碱式硫酸铜(绿得保)悬浮剂400倍液，隔7～10天1次，连续防治2～3次。采收前3天停止用药。"	"Sweet pepper and Pepper black fruit spot"	"ed00240"	"在田间脱落的病果或种子上越冬，成为该病传播的感染源，生长期借灌溉水传播蔓延，雨后利于该病扩展，7～8月高温多雨季节蔓延快，9月以后气温下降，病害扩展停滞下来。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/甜椒、辣椒果实黑斑病.jpg"
"49"	"全株"		"发病初期1个或几个分枝呈现灰绿色，中午萎蔫，早晚可恢复，茎易捏扁；后生长点变色，渐干枯，剖开病茎，维管束、髓部变褐腐烂，轻者仅下部叶片坏死干枯，严重的全株枯萎。"	"细菌"	"茼蒿细菌性萎蔫病"	"菊欧文氏菌"	"Erwinia chrysanthemi Burkholder"	"茼蒿"	"细菌性疫病"		"Erwinia chrysanthemi Burkholder称菊欧文氏菌，属细菌。菌体直杆状，大小1～3×0．5～1．0微米，革兰氏染色阴性，鞭毛多根，单生或双生，兼性厌气，生长适温27～30℃，最高32～40℃，能引起多种植物维管束萎蔫和薄壁组织坏死。在肉叶胨琼脂平面菌落白色，圆形，中央凸起，四周略扁，边缘微波状，肉汁胨中生长良好，云雾状，无菌膜和菌坏。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)与非菊科植物进行3年以上轮作。(2)施用日本酵素菌沤制的堆肥或腐熟有机肥。定植时秧苗可用72％农用硫酸链霉素1000倍液浸泡4小时，即成无病苗。(4)田间操作，尽量减少伤口。(5)发现病株及时拔除。"	"Crowndaisy chrysanthemum bacterial wilt"	"ed00241"	"病原细菌随病残体在土壤中越冬，翌春条件适宜时通过分苗或定植等农事操作进行接触传染，大多数由茎基部伤口侵入，引起薄壁组织坏死和维管束萎蔫。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/茼蒿细菌性萎蔫病.jpg"
"50"	"为害茎荚和叶片"		"苗期染病种子带菌的幼苗即染病；较老植株叶片染病病部水渍状，圆形至多角形紫色斑、半透明，湿度大时，叶背现白至奶油色菌脓，干燥条件下产生发亮薄膜，叶斑干枯，变成纸质状；茎部染病  初生褐色条斑；花梗染病可从花梗蔓延到花器上，致花萎蔫、幼荚干缩腐败；荚染病病斑近圆形稍凹陷，初为暗绿色，后变成黄褐色，有菌脓，直径3～5毫米。"	"细菌"	"豌豆细菌性叶斑病"	"假单胞杆菌丁香假单胞菌豌豆致病变种"	"Pseudomonas syringae pv．pisi(Sackett)Young．et al．"	"豌豆"	"假单胞蔓枯病或茎枯病"		"菌体杆状，极生一根至多根鞭毛，无芽孢，无荚膜。革兰氏染色阴性，好气性。大小0．58～0．82×1．11～3．28微米。肉汁胨琼脂平面上菌落灰白色，圆形稍凸，边缘波纹状。细菌生长适温28～30℃，最高35～36℃，最低0℃，50℃10分钟致死。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)建立无病留种田，从无病株上采种。(2)种子消毒。用种子重量0．3％的50％甲基硫菌灵可湿性粉剂拌种。也可进行温汤浸种，先把种子放入冷水中预浸4～5小时，移入50℃温水中浸5分钟，后移入凉水中冷却，晾干后播种。(3)避免在低湿地种植豌豆，采用高畦或起垅栽培，注意通风透光，雨后及时排水，防止湿气滞留。(4)发病初期喷洒72％农用硫酸链霉素4000倍液或30％碱式硫酸铜悬浮剂400～500倍液、47％加瑞农可湿性粉剂800倍液。采收前5天停止用药。"	"Pea bacterial leaf blight"	"ed00242"	"病原细菌在豌豆、蚕豆种子里越冬，成为翌年主要初侵染源。植株徒长、雨后排水不及时、施肥过多易发病，生产上遇有低温障碍，尤其是受冻害后突然发病，迅速扩展。反季节栽培时易发病。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/豌豆细菌性叶斑病.jpg"
"51"	"主要为害肉质茎，也为害叶片"		"莴苣腐败病又称黑腐病、细菌性叶斑病。主要为害肉质茎，也为害叶片。肉质茎染病，受害处先变浅绿色，后转为蓝绿色至褐色，病部逐渐崩溃，从近地面处脱落，全株矮化或茎部中空；叶片染病生不规则形水渍状褐色角斑，后变淡褐色干枯呈薄纸状，条件适宜时可扩展到大半个叶子，周围组织变褐枯死，但不软腐。"	"细菌"	"莴苣、莴笋腐败病"	"油菜黄单胞菌葡萄蔓致病变种(莴苣细菌叶斑病黄单胞菌)"	"Xanthomonas campestris pv．vitians(Brown)Dye异名Xanthomonas vitians(Brown)Dowson、Bacterium vitians Brown"	"莴苣、莴笋"	"黑腐病、细菌性叶斑病"		"菌体杆状，短链生，大小0．42～0．83×0．65～1．25微米。有荚膜，无芽孢，单极鞭毛，革兰氏染色阴性，好气性。肉汁胨琼脂平面上菌落乳黄色圆形，平滑且薄，边缘整齐。在肉汁胨液中培养呈轻云雾状，具不完整的菌膜，有片段的薄膜飘浮，在马铃薯柱上生长旺盛，呈亮黄色。最适生长温度26～28℃，最高35℃，最低0℃，51～52℃经10分钟致死。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)与葱蒜类、禾本科作物实行2～3年以上轮作。(2)施用日本酵素菌沤制的堆肥。选用无病种子，雨后及时排水，注意防治地下害虫。(3)发病初期开始喷洒30％氧氯化铜悬浮剂800倍液或30％绿得保悬浮剂300～400倍液或50％琥胶肥酸铜(DT)可湿性粉剂500倍液、70％琥•乙膦铝(DTM)可湿性粉剂500倍液、25％噻枯唑可湿性粉剂500～1000倍液、72％农用硫酸链霉素3500—4000倍液，47％加瑞农可湿性粉剂1000倍液，667m 2 喷对好的药液50升，隔10天左右1次，防治1次或2次。采收前3天停止用药。"	"Lettuce and Asparagus lettuce bacterial spot"	"ed00243"	"病菌在病残体上或种子内越冬，翌年从幼苗叶片的气孔或叶缘水孔、伤口处侵入，细菌侵入后形成系统侵染。远距离传播主要靠种子，在田间借雨水、昆虫、肥料传播蔓延，高温高湿条件下易发病，地势低洼、重茬及害虫为害重的地块发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/莴苣、莴笋腐败病.jpg"
"52"	"主要为害结球莴苣肉质茎或根茎部。"		"莴苣软腐病又称水烂，主要为害结球莴苣肉质茎或根茎部。肉质茎染病，初生水浸状斑，深绿色不规则，后变褐色，迅速软化腐败。根茎部染病，根茎基部变为浅褐色，渐软化腐败，病情严重时可深入根髓部或结球内。"	"细菌"	"莴苣、莴笋软腐病"	"胡萝卜软腐欧文氏菌胡萝卜软腐致病变种"	"Erwinia carotovora subsp．carotovora(Jones)Bergey et al．"	"莴苣、莴笋"	"水烂"		"菌体短杆状，周生3～6根鞭毛，大小1～2×0.5～0.7微米，革蓝氏染色阴性，兼性嫌气性。在肉汁胨琼脂平面上菌落园形凸起，灰白色不透明，具光泽，表面光滑边缘整齐，无荚膜无芽孢，病菌生长适温25～30℃，最高38～39℃，最低4℃，致死温度48～51℃。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)重病地区或重病田应与禾本科作物实行2～3年轮作，低洼田块应采用垅作或高畦栽培，严禁大水漫灌，病害流行期宜控制浇水。(2)施用日本酵素菌沤制的堆肥，精细管理，田间农事活动应尽量避免产生伤口，发现病株集中深埋或烧毁。(3)发病初期开始喷洒30％氧氯化铜悬浮剂800倍液或47％加瑞农可湿性粉剂1000倍液、77％可杀得可湿性微粒粉剂500倍液、30％绿得保悬浮剂400倍液，14％络氨铜水剂300倍液。(4)贮运期要注意通风降温。采收前3天停止用药。"	"Lettuce and Asparagus Lettuce bacterial soft rot"	"ed00244"	"病菌随病残体留在土中越冬，借雨水飞溅、水流及昆虫传播，从伤口侵入。气温27～30℃、多雨条件下易发病，连作田、低洼积水，闷热、湿度大发病重。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/莴苣、莴笋软腐病.jpg"
"53"	"叶"		"外侧叶片或心叶边缘产生褐色区，有的坏死，有的波及到叶脉，组织坏死后，易被腐生菌寄生。叶片失水过多表现叶色淡、脉焦或叶脉间坏死，叶片水分严重不足，出现叶焦或叶缘烧焦或干枯。"	"细菌"	"莴苣、莴笋叶焦病"	"菊苣假单胞菌(菊苣叶斑病假单胞菌)"	"Pseudomonas cichorii(Swingle)Stapp．"	"莴苣、莴笋"		"荧光假单胞菌"	"Pseudomonas cichorii(Swingle)Stapp．称菊苣假单胞菌(菊苣叶斑病假单胞菌)属荧光假单胞菌。菌体杆状，具多根极生鞭毛，生长适温30℃，寄主范围广，除为害菊苣外，还可侵染莴苣、卷心菜、花椰菜、番茄、芹菜、茼蒿等。"	"吕佩珂．中国蔬菜病虫原色图谱续集．呼和浩特：远方出版社，1996 郭书普等编著．叶类蔬菜病虫害防治原色图鉴 ．合肥： 安徽科学技术出版社，2004"	"(1)保持土壤湿润和含水量适宜，避免温度过高、过低，可防止该病发生和蔓延。(2)保护根系功能正常，相对湿度不宜长时间过高，尽量保持湿度正常，增加空气流通，有助于阻止叶片受到伤害。通风适当，使叶中水分散失适宜。(3)土壤盐份含量不宜过高。(4)提倡施用酵素菌沤制的堆肥或腐熟有机肥。(5)必要时喷施惠满丰、促丰宝和保丰收多元叶面肥。"	"Lettuce and Asparagus lettuce leaf burn"	"ed00245"	"莴苣、莴笋在叶片失水情况下，被该菌侵染后，引起健康组织的病变，但它们毕竟是后来腐生上来的，在坏死组织里繁殖、蔓延。尤其是遇有低湿高温时，会使叶片中水分耗尽，致叶片边缘细胞死亡；根系吸收水分过少时，也会产生类似的症状，使水份运输受到抑制。此外，根系生长弱、土壤干燥和低温、盐份浓度高等诸因素，均可使植株水分吸收受阻，尤其是成株，由于叶片多且大，失水多易出现上述症状。"	"agridata/images/中国农业有害生物数据库/中国经济作物细菌病害数据库/莴苣、莴笋叶焦病.jpg"
